month;day;hour;PM_10_standar;PM_25_standar;PM_100_standar;PM_10_env;PM_25_env;PM_100_env;particles_03um;particles_05um;particles_10um;particles_25um;particles_50um;particles_100um;voltaje;-;Total_imsis;Las Factory;Burgo Centro;Carlos Sainz;Viento_fuerte;weekday
10;24;4;48.07954545454545;48.75852272727273;49.18465909090909;36.60227272727273;43.76136363636363;49.04545454545455;7288.431818181818;1997.096590909091;14.113636363636363;1.7017045454545454;0.4630681818181818;0.11079545454545454;4.8435227272727275;0.0;29.0;0.0;1.0;28.0;1;0
10;24;5;46.875;47.63068181818182;47.91193181818182;35.94318181818182;43.19318181818182;47.76420454545455;7174.142045454545;1956.8522727272727;12.727272727272727;1.7073863636363635;0.3039772727272727;0.07670454545454546;4.842585227272727;0.0;40.0;0.0;0.0;40.0;1;0
10;24;6;47.64102564102564;48.35042735042735;48.62108262108262;36.41595441595442;43.63817663817664;48.504273504273506;7246.5641025641025;1977.7094017094016;13.643874643874645;1.6695156695156694;0.25925925925925924;0.08262108262108261;4.842592592592593;0.0;106.0;14.0;0.0;92.0;1;0
10;24;7;53.97727272727273;55.15056818181818;55.67613636363637;39.19034090909091;47.73863636363637;55.25568181818182;7912.985795454545;2165.1363636363635;23.306818181818183;2.4545454545454546;0.4772727272727273;0.16193181818181818;4.842301136363637;0.0;274.0;7.0;0.0;267.0;1;0
10;24;8;56.2991452991453;57.47863247863248;58.04558404558404;40.2022792022792;49.0;57.05128205128205;8121.324786324786;2223.831908831909;25.675213675213676;2.455840455840456;0.5128205128205128;0.14814814814814814;4.844615384615385;0.0;797.0;0.0;0.0;797.0;1;0
10;24;9;50.12535612535613;51.002849002849004;51.48148148148148;37.56125356125356;45.31054131054131;51.27920227920228;7486.504273504273;2045.1538461538462;17.65242165242165;2.017094017094017;0.3789173789173789;0.10256410256410256;4.842136752136753;0.0;1785.0;118.0;0.0;1667.0;1;0
10;24;10;39.34943181818182;39.97443181818182;40.51136363636363;32.72443181818182;38.42045454545455;40.51136363636363;6400.210227272727;1739.9488636363637;10.528409090909092;1.9261363636363635;0.4943181818181818;0.13068181818181818;4.843806818181818;0.0;2307.0;20.0;0.0;2287.0;1;0
10;24;11;32.96590909090909;33.33522727272727;33.63068181818182;29.017045454545453;33.17329545454545;33.61931818181818;5668.789772727273;1533.3494318181818;5.588068181818182;1.3778409090909092;0.2869318181818182;0.10511363636363637;4.841448863636364;0.0;2890.0;130.0;0.0;2760.0;1;0
10;24;12;29.15625;29.4375;29.738636363636363;26.883522727272727;29.34659090909091;29.738636363636363;5208.5625;1405.8181818181818;3.71875;1.0994318181818181;0.28125;0.09375;4.844375;0.0;3029.0;113.0;0.0;2916.0;1;0
10;24;13;23.116477272727273;23.269886363636363;23.576704545454547;22.892045454545453;23.269886363636363;23.576704545454547;4436.931818181818;1188.7926136363637;2.625;0.8892045454545454;0.26704545454545453;0.08522727272727272;4.845596590909091;0.0;2814.0;139.0;0.0;2675.0;1;0
10;24;14;22.71590909090909;22.97159090909091;23.22159090909091;22.633522727272727;22.97159090909091;23.22159090909091;4409.795454545455;1184.2130681818182;3.375;0.9375;0.19602272727272727;0.056818181818181816;4.842272727272728;0.0;2374.0;90.0;1.0;2283.0;1;0
10;24;15;19.667613636363637;19.926136363636363;20.116477272727273;19.667613636363637;19.926136363636363;20.116477272727273;4039.40625;1061.7443181818182;3.2329545454545454;0.9460227272727273;0.19318181818181818;0.07386363636363637;4.846335227272728;0.0;1923.0;44.0;0.0;1879.0;1;0
10;24;16;17.235795454545453;17.50284090909091;17.769886363636363;17.235795454545453;17.50284090909091;17.769886363636363;3741.1448863636365;960.0369318181819;3.0369318181818183;0.8778409090909091;0.23011363636363635;0.09090909090909091;4.845056818181818;0.0;2104.0;135.0;0.0;1969.0;1;0
10;24;17;18.616477272727273;18.835227272727273;19.068181818181817;18.616477272727273;18.835227272727273;19.068181818181817;3879.2301136363635;1008.5795454545455;3.25;0.8210227272727273;0.22443181818181818;0.0625;4.844403409090909;0.0;2260.0;78.0;0.0;2182.0;1;0
